,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.998953223228,2.32412643953e-14,3.07011512186e-16,5.21831146018e-34,3.7213936821e-07,0.0,0.00100664410274,1.48806813834e-25,0.0,1.02911890144e-35,2.1847686827e-14,1.94708570705e-27,2.04118240708e-27,2.32521284399e-14,1.17829934254e-07,0.0
1,0.0,0.332388490438,1.95693768932e-19,0.0,0.0,0.0,0.0,1.68877316272e-37,0.0,7.54114279626e-31,0.332387655973,1.22712220046e-34,0.000585138564929,0.33238658309,9.99599691909e-08,1.74260624012e-30
2,4.59773867827e-18,1.89683169074e-14,0.996555685997,0.0,0.0,0.0,0.00161468319129,1.49474357018e-30,0.0,1.44038706662e-34,1.84226684472e-14,5.52907756292e-32,0.00101005542092,1.94804957078e-14,2.35919834779e-08,0.0
3,9.81705358281e-14,1.91306581687e-10,1.42006393623e-12,0.999999642372,1.48763249982e-12,1.82656677339e-07,6.5501727306e-12,1.97486883735e-07,6.81606993069e-11,1.50772872738e-19,1.80418957552e-10,1.89696938713e-10,3.08457794473e-16,1.87484028302e-10,2.79422515649e-20,8.45583097899e-13
4,9.4530463457e-09,2.05877414116e-15,1.8917499945e-12,1.10157222436e-27,0.999997973442,2.9756967944e-35,0.000181263691047,3.28361079778e-19,3.61141974281e-05,0.0,1.9476696765e-15,4.37153735097e-19,3.4412124281e-24,2.00122587569e-15,1.89621221319e-15,0.0
5,1.55641296043e-28,1.73140372876e-20,1.89598843685e-22,1.98552925212e-07,6.30875607991e-29,0.999999642372,9.09244815662e-28,7.06302848484e-19,9.54268608577e-12,6.53362401074e-13,1.5941069336e-20,9.98330988732e-15,2.71842207496e-26,1.73873704032e-20,7.54359486619e-22,2.9507540944e-07
6,0.00147423218004,3.48454081438e-16,0.0010158176301,1.23424745474e-36,6.81982950069e-22,0.0,0.997603714466,2.45254621354e-27,0.0,1.38054794698e-35,3.32106795542e-16,1.52012025507e-29,1.41823266455e-14,3.54835045327e-16,4.08496880766e-08,0.0
7,5.20990368902e-13,2.3356364065e-10,6.27104401393e-12,1.67411641883e-07,8.27677162918e-11,2.65702117358e-18,1.70033276348e-09,0.999999642372,2.64562070168e-12,8.77335298157e-29,2.25087712358e-10,3.30723224806e-07,5.05844138721e-17,2.31762845027e-10,9.24719662765e-28,1.36003357139e-17
8,7.68551144791e-23,1.30536354295e-11,3.69382300183e-18,1.95443596451e-29,8.17162231215e-07,2.1481903216e-37,3.72024050362e-17,1.06109481745e-19,0.999970078468,0.0,1.24725056672e-11,1.04058435976e-17,8.32403739493e-24,1.24972731816e-11,4.13797663912e-17,3.42908490812e-35
9,0.0,1.01265905383e-10,2.32658636336e-23,0.0,0.0,6.3982823251e-15,0.0,0.0,6.63981351855e-18,0.999999761581,1.00052910401e-10,0.0,2.44214476197e-07,9.84187314979e-11,2.52831512171e-07,3.13435862154e-07
10,0.0,0.332388490438,1.95693768932e-19,0.0,0.0,0.0,0.0,1.68877316272e-37,0.0,7.54114279626e-31,0.332387655973,1.22712220046e-34,0.000585138564929,0.33238658309,9.99599691909e-08,1.74260624012e-30
11,2.16980283025e-13,1.28474021786e-12,1.17785382142e-12,5.46384330852e-19,2.62462776845e-07,1.74260384691e-25,1.77310237603e-08,1.75438529482e-07,1.00190362673e-07,0.0,1.2494690612e-12,0.999999642372,1.52624565006e-20,1.29464624785e-12,9.08515642869e-23,5.76110859466e-21
12,0.0,1.72988254832e-08,0.00187147664838,0.0,0.0,0.0,5.29532614018e-22,7.90026105547e-35,0.0,1.2207270061e-32,1.71530114557e-08,3.06144440072e-34,0.996830284595,1.76649965766e-08,3.06838288111e-08,2.16910835801e-35
13,0.0,0.332386791706,1.95696754537e-19,0.0,0.0,0.0,0.0,1.68877316272e-37,0.0,7.54114279626e-31,0.332385957241,1.22712220046e-34,0.000585143046919,0.332384884357,9.99599691909e-08,1.74260624012e-30
14,0.0,2.80220522342e-08,8.30495241994e-22,0.0,0.0,6.46676059036e-32,0.0,0.0,0.0,1.20233934808e-07,2.78796559172e-08,1.76132115991e-35,1.04499910947e-07,2.80309251366e-08,0.999999642372,2.94159151852e-19
15,0.0,6.0424760898e-13,1.34299379553e-18,1.76703880359e-23,0.0,3.32203853759e-07,0.0,7.00824480792e-28,5.16430691613e-12,2.86392946691e-07,5.86591485021e-13,3.54312031343e-21,3.20687348676e-07,6.06285204333e-13,4.03983482341e-19,0.999999642372
0,1.0,7.74741083878e-24,1.69784133419e-08,3.5695503442e-08,4.43756706728e-12,2.32749764654e-18,1.79164183489e-10,1.32747705692e-21,7.10347961008e-11,8.38083522581e-08,1.77918042373e-15,8.55609769701e-08,5.61646330142e-19,9.61149808631e-08,4.45001603674e-24,3.30023083588e-23
1,5.38581372404e-24,1.0,1.01807085432e-31,2.41924959405e-22,6.85365131246e-23,8.99056971093e-08,4.41748504096e-12,1.00418272336e-21,8.62330148503e-31,1.24830927817e-08,1.04428524557e-27,3.72090466442e-26,2.56114539299e-11,8.14813745365e-08,1.29929462744e-08,9.91151267726e-08
2,9.97630209554e-08,5.53042766688e-17,1.0,4.0185277328e-10,4.73016988075e-18,2.30679089383e-15,8.27517325774e-08,5.01095822822e-12,9.94343807292e-08,1.41292266775e-09,3.83567392868e-15,2.0509177319e-17,1.26059094179e-19,1.94099029335e-19,2.9292844192e-12,2.44478890465e-08
3,6.79671448777e-22,6.02133929777e-25,0.0,0.999999880791,2.03113460407e-24,3.08196325155e-33,0.0,2.06308820569e-17,8.64055701988e-12,2.61085928836e-21,7.3606678086e-08,1.06971732805e-07,9.22062530314e-23,1.02364609234e-07,2.15141371108e-14,6.1868914436e-09
4,9.76876179948e-08,3.87379165676e-28,0.0,2.51028851461e-17,1.0,0.0,0.0,9.11222812761e-08,2.3355798409e-20,1.74864638537e-22,9.10903139584e-08,9.42654736491e-08,1.23979236708e-13,4.80339232216e-19,1.30312031541e-25,9.95054413711e-21
5,1.60452116982e-20,1.74538996589e-08,1.99889221521e-14,5.80138146606e-20,2.14784175556e-26,1.0,9.11836579576e-08,1.72319012795e-24,5.40580185646e-16,9.79144516577e-08,1.96633337258e-22,3.29245643417e-25,1.27187897801e-12,7.2661733401e-13,5.61147217581e-08,9.22280634086e-08
